Line 617: Gene NCU20904.7 not found
Line 618: Gene NCU20917.7 not found
Line 619: Gene NCU20927.7 not found
Line 620: Gene NCU21005.7 not found
Line 621: Gene NCU21048.7 not found
Line 622: Gene NCU21049.7 not found
Line 623: Gene NCU21213.7 not found
Line 624: Gene NCU21213.7 not found
Line 625: Gene NCU21296.7 not found
Line 626: Gene NCU21329.7 not found
Line 627: Gene NCU21404.7 not found
Line 628: Gene NCU21425.7 not found
Line 629: Gene NCU21469.7 not found
Line 630: Gene NCU21477.7 not found
Line 631: Gene NCU21478.7 not found
Line 632: Gene NCU21581.7 not found
Line 633: Gene NCU21581.7 not found
Line 634: Gene NCU21588.7 not found
Line 635: Gene NCU21598.7 not found
Line 636: Gene NCU21633.7 not found
Line 637: Gene NCU21674.7 not found
Line 638: Gene NCU21677.7 not found
Line 639: Gene NCU21882.7 not found
Line 260: Gene NCU11437.7 not found
Line 261: Gene NCU11482.7 not found
Line 262: Gene NCU11491.7 not found
Line 263: Gene NCU11510.7 not found
Line 264: Gene NCU11534.7 not found
Line 265: Gene NCU11564.7 not found
Line 266: Gene NCU11610.7 not found
Line 267: Gene NCU11618.7 not found
Line 268: Gene NCU11649.7 not found
Line 269: Gene NCU11695.7 not found
Line 270: Gene NCU11855.7 not found
Line 271: Gene NCU11871.7 not found
Line 272: Gene NCU11873.7 not found
Line 273: Gene NCU11876.7 not found
Line 274: Gene NCU11924.7 not found
Line 275: Gene NCU11932.7 not found
Line 276: Gene NCU11933.7 not found
Line 277: Gene NCU12049.7 not found
Line 278: Gene NCU12080.7 not found
Line 280: Gene NCU12192.7 not found
Line 281: Gene NCU12195.7 not found
Line 37: Gene NCU00601.7 not found
Line 103: Gene NCU01618.7 not found
Line 206: Gene NCU03196.7 not found
Line 278: Gene NCU04349.7 not found
Line 289: Gene NCU04489.7 not found
Line 295: Gene NCU04527.7 not found
Line 324: Gene NCU04966.7 not found
Line 343: Gene NCU05337.7 not found
Line 345: Gene NCU05357.7 not found
Line 351: Gene NCU05408.7 not found
Line 397: Gene NCU06115.7 not found
Line 508: Gene NCU07903.7 not found
Line 621: Gene NCU10017.7 not found
Line 630: Gene NCU10866.7 not found
Line 632: Gene NCU11171.7 not found
Line 634: Gene NCU11183.7 not found
Line 636: Gene NCU11276.7 not found
Line 640: Gene NCU11327.7 not found
Line 644: Gene NCU11376.7 not found
Line 645: Gene NCU11397.7 not found
Line 646: Gene NCU16992.7 not found
Line 15: Gene NCU02708.7 not found
Line 194: Gene NCU01538.7 not found
Line 778: Gene NCU07571.7 not found
Line 1020: Gene NCU11090.7 not found
Line 1035: Gene NCU11431.7 not found
Line 1036: Gene NCU11439.7 not found
Line 1037: Gene NCU11467.7 not found
Line 1038: Gene NCU11506.7 not found
Line 1039: Gene NCU11507.7 not found
Line 1040: Gene NCU11521.7 not found
Line 1041: Gene NCU11534.7 not found
Line 1042: Gene NCU11540.7 not found
Line 1043: Gene NCU11555.7 not found
Line 1044: Gene NCU11558.7 not found
Line 1045: Gene NCU11565.7 not found
Line 1046: Gene NCU11716.7 not found
Line 1047: Gene NCU11763.7 not found
Line 1048: Gene NCU11771.7 not found
Line 1049: Gene NCU11814.7 not found
Line 1050: Gene NCU11851.7 not found
Line 1051: Gene NCU11859.7 not found
Line 1052: Gene NCU11928.7 not found
Line 1053: Gene NCU11959.7 not found
Line 1055: Gene NCU12042.7 not found
Line 1056: Gene NCU12105.7 not found
Line 1: Gene Unknown2.7 not found
Line 3: Gene Unknown2.7 not found
Line 168: Gene NCU01937.7 not found
Line 207: Gene NCU02330.7 not found
Line 410: Gene NCU04349.7 not found
Line 438: Gene NCU04489.7 not found
Line 534: Gene NCU05497.7 not found
Line 589: Gene NCU05963.7 not found
Line 623: Gene NCU06323.7 not found
Line 846: Gene NCU08854.7 not found
Line 860: Gene NCU08950.7 not found
Line 945: Gene NCU09962.7 not found
Line 955: Gene NCU10284.7 not found
Line 959: Gene NCU10941.7 not found
Line 960: Gene NCU10941.7 not found
Line 961: Gene NCU10970.7 not found
Line 962: Gene NCU10970.7 not found
Line 963: Gene NCU10997.7 not found
Line 964: Gene NCU20002.7 not found
Line 965: Gene NCU20018.7 not found
Line 966: Gene NCU20030.7 not found
Line 967: Gene NCU20048.7 not found
Line 968: Gene NCU20166.7 not found
Line 969: Gene NCU20193.7 not found
Line 970: Gene NCU20224.7 not found
Line 971: Gene NCU20238.7 not found
Line 972: Gene NCU20243.7 not found
Line 973: Gene NCU20244.7 not found
Line 974: Gene NCU20254.7 not found
Line 975: Gene NCU20294.7 not found
Line 976: Gene NCU20312.7 not found
Line 977: Gene NCU20329.7 not found
Line 978: Gene NCU20352.7 not found
Line 979: Gene NCU20405.7 not found
Line 980: Gene NCU20453.7 not found
Line 981: Gene NCU20459.7 not found
Line 982: Gene NCU20488.7 not found
Line 983: Gene NCU20497.7 not found
Line 984: Gene NCU20498.7 not found
Line 985: Gene NCU20516.7 not found
Line 986: Gene NCU20549.7 not found
Line 987: Gene NCU20559.7 not found
Line 988: Gene NCU20576.7 not found
Line 989: Gene NCU20577.7 not found
Line 990: Gene NCU20594.7 not found
Line 991: Gene NCU20632.7 not found
Line 992: Gene NCU20633.7 not found
Line 993: Gene NCU20689.7 not found
Line 994: Gene NCU20699.7 not found
Line 995: Gene NCU20716.7 not found
Line 996: Gene NCU20721.7 not found
Line 997: Gene NCU20726.7 not found
Line 998: Gene NCU20775.7 not found
Line 999: Gene NCU20802.7 not found
Line 1000: Gene NCU20803.7 not found
Line 1001: Gene NCU20850.7 not found
Line 1002: Gene NCU20852.7 not found
Line 1003: Gene NCU20856.7 not found
Line 1004: Gene NCU20876.7 not found
Line 1005: Gene NCU20902.7 not found
Line 1006: Gene NCU20923.7 not found
Line 1007: Gene NCU20927.7 not found
Line 1008: Gene NCU20953.7 not found
Line 1009: Gene NCU20992.7 not found
Line 1010: Gene NCU21035.7 not found
Line 1011: Gene NCU21057.7 not found
Line 1012: Gene NCU21096.7 not found
Line 1013: Gene NCU21140.7 not found
Line 1014: Gene NCU21177.7 not found
Line 1015: Gene NCU21209.7 not found
Line 1016: Gene NCU21213.7 not found
Line 1017: Gene NCU21312.7 not found
Line 1018: Gene NCU21329.7 not found
Line 1019: Gene NCU21398.7 not found
Line 1020: Gene NCU21410.7 not found
Line 1021: Gene NCU21431.7 not found
Line 1022: Gene NCU21432.7 not found
Line 1023: Gene NCU21463.7 not found
Line 1024: Gene NCU21500.7 not found
Line 1025: Gene NCU21513.7 not found
Line 1026: Gene NCU21529.7 not found
Line 1027: Gene NCU21809.7 not found
Line 1028: Gene NCU21825.7 not found
Line 1029: Gene NCU21825.7 not found
Line 1163: Gene NCU02330.7 not found
Line 1373: Gene NCU06323.7 not found
Line 1557: Gene NCU10284.7 not found
Line 1561: Gene NCU10941.7 not found
Line 1562: Gene NCU10970.7 not found
Line 1563: Gene NCU10997.7 not found
Line 1564: Gene NCU20004.7 not found
Line 1565: Gene NCU20030.7 not found
Line 1566: Gene NCU20036.7 not found
Line 1567: Gene NCU20162.7 not found
Line 1568: Gene NCU20193.7 not found
Line 1569: Gene NCU20238.7 not found
Line 1570: Gene NCU20272.7 not found
Line 1571: Gene NCU20294.7 not found
Line 1572: Gene NCU20320.7 not found
Line 1573: Gene NCU20328.7 not found
Line 1574: Gene NCU20349.7 not found
Line 1575: Gene NCU20352.7 not found
Line 1576: Gene NCU20465.7 not found
Line 1577: Gene NCU20474.7 not found
Line 1578: Gene NCU20549.7 not found
Line 1579: Gene NCU20590.7 not found
Line 1580: Gene NCU20591.7 not found
Line 1581: Gene NCU20629.7 not found
Line 1582: Gene NCU20632.7 not found
Line 1583: Gene NCU20633.7 not found
Line 1584: Gene NCU20640.7 not found
Line 1585: Gene NCU20664.7 not found
Line 1586: Gene NCU20674.7 not found
Line 1587: Gene NCU20689.7 not found
Line 1588: Gene NCU20736.7 not found
Line 1589: Gene NCU20756.7 not found
Line 1590: Gene NCU20757.7 not found
Line 1591: Gene NCU20768.7 not found
Line 1592: Gene NCU20784.7 not found
Line 1593: Gene NCU20798.7 not found
Line 1594: Gene NCU20850.7 not found
Line 1595: Gene NCU20870.7 not found
Line 1596: Gene NCU20902.7 not found
Line 1597: Gene NCU20925.7 not found
Line 1598: Gene NCU20939.7 not found
Line 1599: Gene NCU20953.7 not found
Line 1600: Gene NCU21000.7 not found
Line 1601: Gene NCU21003.7 not found
Line 1602: Gene NCU21035.7 not found
Line 1603: Gene NCU21177.7 not found
Line 1604: Gene NCU21390.7 not found
Line 1605: Gene NCU21410.7 not found
Line 1606: Gene NCU21432.7 not found
Line 1607: Gene NCU21455.7 not found
Line 1608: Gene NCU21498.7 not found
Line 1609: Gene NCU21573.7 not found
Line 1610: Gene NCU21633.7 not found
Line 1687: Gene NCU02072.7 not found
Line 1905: Gene NCU10997.7 not found
Line 1906: Gene NCU20018.7 not found
Line 1907: Gene NCU20254.7 not found
Line 1908: Gene NCU20425.7 not found
Line 1909: Gene NCU20431.7 not found
Line 1910: Gene NCU20519.7 not found
Line 1911: Gene NCU20551.7 not found
Line 1912: Gene NCU20591.7 not found
Line 1913: Gene NCU20617.7 not found
Line 1914: Gene NCU20640.7 not found
Line 1915: Gene NCU20689.7 not found
Line 1916: Gene NCU20694.7 not found
Line 1917: Gene NCU20736.7 not found
Line 1918: Gene NCU20798.7 not found
Line 1919: Gene NCU20815.7 not found
Line 1920: Gene NCU20849.7 not found
Line 1921: Gene NCU20939.7 not found
Line 1922: Gene NCU20953.7 not found
Line 1923: Gene NCU21035.7 not found
Line 1924: Gene NCU21096.7 not found
Line 1925: Gene NCU21150.7 not found
Line 1926: Gene NCU21177.7 not found
Line 1927: Gene NCU21183.7 not found
Line 1928: Gene NCU21278.7 not found
Line 1929: Gene NCU21301.7 not found
Line 1930: Gene NCU21361.7 not found
Line 1931: Gene NCU21394.7 not found
Line 42: Gene NCU07598.7 not found
Line 3: Gene Unknown3.7 not found
Line 40: Gene NCU02777.7 not found
Line 1467: Gene NCU16992.7 not found
Line 18: Gene NCU00767.7 not found
Line 22: Gene NCU00888.7 not found
Line 32: Gene NCU01129.7 not found
Line 33: Gene NCU01155.7 not found
Line 52: Gene NCU01662.7 not found
Line 53: Gene NCU01723.7 not found
Line 79: Gene NCU02332.7 not found
Line 84: Gene NCU02469.7 not found
Line 128: Gene NCU03920.7 not found
Line 129: Gene NCU03951.7 not found
Line 132: Gene NCU03987.7 not found
Line 138: Gene NCU04178.7 not found
Line 144: Gene NCU04349.7 not found
Line 163: Gene NCU04846.7 not found
Line 167: Gene NCU04981.7 not found
Line 177: Gene NCU05344.7 not found
Line 181: Gene NCU05449.7 not found
Line 191: Gene NCU05748.7 not found
Line 199: Gene NCU05913.7 not found
Line 212: Gene NCU06295.7 not found
Line 227: Gene NCU06755.7 not found
Line 311: Gene NCU09359.7 not found
Line 318: Gene NCU09592.7 not found
Line 330: Gene NCU09946.7 not found
Line 335: Gene NCU10398.7 not found
Line 336: Gene NCU11097.7 not found
Line 110: Gene NCU11717.7 not found
Line 111: Gene NCU11913.7 not found
Line 112: Gene NCU12093.7 not found
Line 2: Gene NCU00062.7 not found
Line 50: Gene NCU01726.7 not found
Line 81: Gene NCU02715.7 not found
Line 117: Gene NCU03586.7 not found
Line 119: Gene NCU03706.7 not found
Line 124: Gene NCU03849.7 not found
Line 126: Gene NCU03865.7 not found
Line 127: Gene NCU03866.7 not found
Line 134: Gene NCU04055.7 not found
Line 135: Gene NCU04056.7 not found
Line 154: Gene NCU04820.7 not found
Line 159: Gene NCU04969.7 not found
Line 161: Gene NCU04982.7 not found
Line 175: Gene NCU05310.7 not found
Line 190: Gene NCU05737.7 not found
Line 273: Gene NCU08459.7 not found
Line 331: Gene NCU10718.7 not found
Line 332: Gene NCU10878.7 not found
Line 338: Gene NCU1504.7 not found
Line 339: Gene Unknown1.7 not found
Line 746: Gene NCU11461.7 not found
Line 747: Gene NCU11530.7 not found
Line 748: Gene NCU11530.7 not found
Line 749: Gene NCU11672.7 not found
Line 750: Gene NCU11787.7 not found
Line 751: Gene NCU11815.7 not found
Line 752: Gene NCU11827.7 not found
Line 753: Gene NCU11827.7 not found
Line 754: Gene NCU11878.7 not found
Line 755: Gene NCU11899.7 not found
Line 756: Gene NCU11965.7 not found
Line 757: Gene NCU11987.7 not found
Line 87: Gene NCU01538.7 not found
Line 220: Gene NCU03676.7 not found
Line 292: Gene NCU05139.7 not found
Line 574: Gene NCU11358.7 not found
Line 575: Gene NCU11359.7 not found
Line 577: Gene NCU11435.7 not found
Line 578: Gene NCU11498.7 not found
Line 579: Gene NCU11510.7 not found
Line 580: Gene NCU11512.7 not found
Line 581: Gene NCU11558.7 not found
Line 582: Gene NCU11667.7 not found
Line 583: Gene NCU11669.7 not found
Line 584: Gene NCU11680.7 not found
Line 585: Gene NCU11687.7 not found
Line 586: Gene NCU11691.7 not found
Line 587: Gene NCU11760.7 not found
Line 588: Gene NCU11763.7 not found
Line 589: Gene NCU11821.7 not found
Line 590: Gene NCU11835.7 not found
Line 591: Gene NCU11843.7 not found
Line 592: Gene NCU11858.7 not found
Line 593: Gene NCU11899.7 not found
Line 594: Gene NCU11922.7 not found
Line 595: Gene NCU11987.7 not found
Line 596: Gene NCU12004.7 not found
Line 599: Gene NCU12059.7 not found
Line 600: Gene NCU12062.7 not found
Line 601: Gene NCU12101.7 not found
Line 602: Gene NCU12157.7 not found
Line 603: Gene NCU16004.7 not found
Line 604: Gene NCU16006.7 not found
Line 605: Gene NCU16007.7 not found
Line 606: Gene NCU16008.7 not found
Line 607: Gene NCU16009.7 not found
Line 608: Gene NCU16010.7 not found
Line 609: Gene NCU16011.7 not found
Line 610: Gene NCU16012.7 not found
Line 611: Gene NCU16013.7 not found
Line 612: Gene NCU16014.7 not found
Line 613: Gene NCU16015.7 not found
Line 614: Gene NCU16022.7 not found
Line 615: Gene NCU16028.7 not found
Line 34: Gene NCU01538.7 not found
Line 342: Gene NCU11442.7 not found
Line 343: Gene NCU11463.7 not found
Line 344: Gene NCU11501.7 not found
Line 345: Gene NCU11574.7 not found
Line 346: Gene NCU11641.7 not found
Line 347: Gene NCU11700.7 not found
Line 348: Gene NCU11744.7 not found
Line 349: Gene NCU11746.7 not found
Line 350: Gene NCU11768.7 not found
Line 351: Gene NCU11787.7 not found
Line 352: Gene NCU11843.7 not found
Line 353: Gene NCU11920.7 not found
Line 354: Gene NCU11964.7 not found
Line 355: Gene NCU12049.7 not found
Line 356: Gene NCU12083.7 not found
Line 992: Gene NCU02991.7 not found
Line 3504: Gene NCU15832.7 not found
Line 3505: Gene NCU15833.7 not found
Line 3506: Gene NCU15836.7 not found
Line 3507: Gene NCU16004.7 not found
Line 3508: Gene NCU16020.7 not found
Line 3509: Gene NCU16025.7 not found
Line 3638: Gene NCU16992.7 not found
Line 70: Gene NCU01538.7 not found
Line 356: Gene NCU08819.7 not found
Line 430: Gene NCU11090.7 not found
Line 439: Gene NCU11474.7 not found
Line 440: Gene NCU11488.7 not found
Line 441: Gene NCU11534.7 not found
Line 442: Gene NCU11598.7 not found
Line 443: Gene NCU11600.7 not found
Line 444: Gene NCU11675.7 not found
Line 445: Gene NCU11763.7 not found
Line 446: Gene NCU11818.7 not found
Line 447: Gene NCU11851.7 not found
Line 448: Gene NCU11857.7 not found
Line 449: Gene NCU11860.7 not found
Line 450: Gene NCU11876.7 not found
Line 451: Gene NCU11908.7 not found
Line 452: Gene NCU11970.7 not found
Line 453: Gene NCU11989.7 not found
Line 456: Gene NCU12072.7 not found
Line 116: Gene NCU10383.7 not found
Line 119: Gene NCU11068.7 not found
Line 121: Gene NCU11198.7 not found
Line 124: Gene NCU11542.7 not found
Line 125: Gene NCU11722.7 not found
Line 215: Gene NCU10383.7 not found
Line 218: Gene NCU11068.7 not found
Line 219: Gene NCU11198.7 not found
Line 222: Gene NCU11542.7 not found
Line 223: Gene NCU11722.7 not found
Line 46: Gene NCU00888.7 not found
Line 120: Gene NCU02427.7 not found
Line 287: Gene NCU05684.7 not found
Line 312: Gene NCU06225.7 not found
Line 333: Gene NCU06562.7 not found
Line 398: Gene NCU07877.7 not found
Line 467: Gene NCU09298.7 not found
Line 494: Gene NCU10180.7 not found
Line 495: Gene NCU10279.7 not found
Line 498: Gene NCU10613.7 not found
Line 499: Gene NCU10966.7 not found
Line 500: Gene NCU10970.7 not found
Line 669: Gene NCU00098.7 not found
Line 27: Gene NCU020231.7 not found
Line 44: Gene NCU03842.7 not found
Line 147: Gene NCU11745.7 not found
Line 148: Gene NCU11982.7 not found
Line 149: Gene NCU11983.7 not found
Line 150: Gene NCU11984.7 not found
Line 151: Gene NCU12011.7 not found
Line 376: Gene NCU10284.7 not found
Line 385: Gene NCU11179.7 not found
Line 390: Gene NCU11379.7 not found
Line 391: Gene NCU11384.7 not found
Line 392: Gene NCU11385.7 not found
Line 393: Gene NCU11393.7 not found
Line 395: Gene NCU11463.7 not found
Line 396: Gene NCU11522.7 not found
Line 397: Gene NCU11562.7 not found
Line 398: Gene NCU11625.7 not found
Line 399: Gene NCU11726.7 not found
Line 400: Gene NCU11745.7 not found
Line 401: Gene NCU11826.7 not found
Line 402: Gene NCU11841.7 not found
Line 403: Gene NCU11868.7 not found
Line 404: Gene NCU11879.7 not found
Line 405: Gene NCU11885.7 not found
Line 406: Gene NCU11891.7 not found
Line 407: Gene NCU11893.7 not found
Line 408: Gene NCU11896.7 not found
Line 409: Gene NCU11897.7 not found
Line 410: Gene NCU12005.7 not found
Line 412: Gene NCU12041.7 not found
Line 413: Gene NCU12042.7 not found
Line 415: Gene NCU12098.7 not found
Line 416: Gene NCU12108.7 not found
Line 24: Gene NCU08751.7 not found
Line 25: Gene NCU08751.7 not found
Line 663: Gene NCU05139.7 not found
Line 1224: Gene NCU11090.7 not found
Line 1240: Gene NCU11446.7 not found
Line 1241: Gene NCU11461.7 not found
Line 1242: Gene NCU11499.7 not found
Line 1243: Gene NCU11510.7 not found
Line 1244: Gene NCU11543.7 not found
Line 1245: Gene NCU11548.7 not found
Line 1246: Gene NCU11558.7 not found
Line 1247: Gene NCU11558.7 not found
Line 1248: Gene NCU11634.7 not found
Line 1249: Gene NCU11641.7 not found
Line 1250: Gene NCU11680.7 not found
Line 1251: Gene NCU11699.7 not found
Line 1252: Gene NCU11705.7 not found
Line 1253: Gene NCU11729.7 not found
Line 1254: Gene NCU11738.7 not found
Line 1255: Gene NCU11745.7 not found
Line 1256: Gene NCU11787.7 not found
Line 1257: Gene NCU11851.7 not found
Line 1258: Gene NCU11891.7 not found
Line 1259: Gene NCU11922.7 not found
Line 1261: Gene NCU12064.7 not found
Line 1262: Gene NCU12083.7 not found
Line 1263: Gene NCU12106.7 not found
Line 1264: Gene NCU12116.7 not found
