NCU03352.7	NCU00628.7	
NCU03352.7	NCU00629.7	
NCU03352.7	NCU01053.7	
NCU03352.7	NCU02128.7	
NCU03352.7	NCU02623.7	
NCU03352.7	NCU04392.7	
NCU03352.7	NCU04752.7	
NCU03352.7	NCU04753.7	
NCU03352.7	NCU04797.7	
NCU03352.7	NCU04899.7	
NCU03352.7	NCU05627.7	
NCU03352.7	NCU05995.7	
NCU03352.7	NCU06211.7	
NCU03352.7	NCU09144.7	
NCU03352.7	NCU10051.7	
NCU03938.7	NCU00576.7	
NCU03938.7	NCU00577.7	
NCU03938.7	NCU00682.7	
NCU03938.7	NCU00865.7	
NCU03938.7	NCU00866.7	
NCU03938.7	NCU01195.7	
NCU03938.7	NCU01224.7	
NCU03938.7	NCU01225.7	
NCU03938.7	NCU01742.7	
NCU03938.7	NCU01744.7	
NCU03938.7	NCU01807.7	
NCU03938.7	NCU01808.7	
NCU03938.7	NCU01834.7	
NCU03938.7	NCU01944.7	
NCU03938.7	NCU02092.7	
NCU03938.7	NCU02474.7	
NCU03938.7	NCU02475.7	
NCU03938.7	NCU02496.7	
NCU03938.7	NCU02497.7	
NCU03938.7	NCU02514.7	
NCU03938.7	NCU02549.7	
NCU03938.7	NCU02550.7	
NCU03938.7	NCU02720.7	
NCU03938.7	NCU02732.7	
NCU03938.7	NCU03118.7	
NCU03938.7	NCU03120.7	
NCU03938.7	NCU03257.7	
NCU03938.7	NCU03364.7	
NCU03938.7	NCU03365.7	
NCU03938.7	NCU03408.7	
NCU03938.7	NCU03409.7	
NCU03938.7	NCU03466.7	
NCU03938.7	NCU03548.7	
NCU03938.7	NCU03549.7	
NCU03938.7	NCU03593.7	
NCU03938.7	NCU03651.7	
NCU03938.7	NCU03749.7	
NCU03938.7	NCU04307.7	
NCU03938.7	NCU04569.7	
NCU03938.7	NCU04730.7	
NCU03938.7	NCU04801.7	
NCU03938.7	NCU04874.7	
NCU03938.7	NCU04953.7	
NCU03938.7	NCU04954.7	
NCU03938.7	NCU04986.7	
NCU03938.7	NCU05202.7	
NCU03938.7	NCU05203.7	
NCU03938.7	NCU05299.7	
NCU03938.7	NCU05390.7	
NCU03938.7	NCU05391.7	
NCU03938.7	NCU05477.7	
NCU03938.7	NCU05616.7	
NCU03938.7	NCU05989.7	
NCU03938.7	NCU06083.7	
NCU03938.7	NCU06230.7	
NCU03938.7	NCU06381.7	
NCU03938.7	NCU06382.7	
NCU03938.7	NCU06387.7	
NCU03938.7	NCU06389.7	
NCU03938.7	NCU06424.7	
NCU03938.7	NCU06425.7	
NCU03938.7	NCU06426.7	
NCU03938.7	NCU06724.7	
NCU03938.7	NCU06939.7	
NCU03938.7	NCU06940.7	
NCU03938.7	NCU07098.7	
NCU03938.7	NCU07099.7	
NCU03938.7	NCU07166.7	
NCU03938.7	NCU07167.7	
NCU03938.7	NCU07327.7	
NCU03938.7	NCU07530.7	
NCU03938.7	NCU07531.7	
NCU03938.7	NCU07668.7	
NCU03938.7	NCU07676.7	
NCU03938.7	NCU07678.7	
NCU03938.7	NCU07807.7	
NCU03938.7	NCU07941.7	
NCU03938.7	NCU07942.7	
NCU03938.7	NCU07953.7	
NCU03938.7	NCU07954.7	
NCU03938.7	NCU08674.7	
NCU03938.7	NCU08877.7	
NCU03938.7	NCU08878.7	
NCU03938.7	NCU08940.7	
NCU03938.7	NCU08941.7	
NCU03938.7	NCU08946.7	
NCU03938.7	NCU08947.7	
NCU03938.7	NCU08976.7	
NCU03938.7	NCU08977.7	
NCU03938.7	NCU09656.7	
NCU03938.7	NCU09873.7	
NCU03938.7	NCU10007.7	
NCU03938.7	NCU10894.7	
NCU03938.7	NCU11067.7	
NCU03938.7	NCU11414.7	
NCU03938.7	NCU11717.7	
NCU03938.7	NCU11913.7	
NCU03938.7	NCU12093.7	
