NCU00902.7	NCU00097.7	+
NCU00902.7	NCU00275.7	+
NCU00902.7	NCU01154.7	+
NCU00902.7	NCU01242.7	+
NCU00902.7	NCU01243.7	+
NCU00902.7	NCU01873.7	+
NCU00902.7	NCU02094.7	+
NCU00902.7	NCU02095.7	+
NCU00902.7	NCU02264.7	+
NCU00902.7	NCU02265.7	+
NCU00902.7	NCU02356.7	+
NCU00902.7	NCU02713.7	+
NCU00902.7	NCU03184.7	+
NCU00902.7	NCU03271.7	+
NCU00902.7	NCU03273.7	-
NCU00902.7	NCU04179.7	+
NCU00902.7	NCU04295.7	+
NCU00902.7	NCU05964.7	+
NCU00902.7	NCU05994.7	+
NCU00902.7	NCU06095.7	+
NCU00902.7	NCU06534.7	+
NCU00902.7	NCU06536.7	+
NCU00902.7	NCU07392.7	+
NCU00902.7	NCU07705.7	+
NCU00902.7	NCU07728.7	+
NCU00902.7	NCU07846.7	+
NCU00902.7	NCU08000.7	+
NCU00902.7	NCU08159.7	+
NCU00902.7	NCU08480.7	+
NCU00902.7	NCU08806.7	+
NCU00902.7	NCU09068.7	+
NCU00902.7	NCU09615.7	+
NCU00902.7	NCU09829.7	+
