NCU03352.7	NCU00628.7	-
NCU03352.7	NCU01808.7	+
NCU03352.7	NCU02128.7	+
NCU03352.7	NCU02475.7	+
NCU03352.7	NCU03408.7	+
NCU03352.7	NCU03651.7	+
NCU03352.7	NCU03749.7	-
NCU03352.7	NCU04569.7	+
NCU03352.7	NCU04899.7	+
NCU03352.7	NCU05627.7	+
NCU03352.7	NCU06230.7	-
NCU03352.7	NCU06382.7	+
NCU03352.7	NCU06940.7	+
NCU03352.7	NCU07953.7	+
NCU03352.7	NCU08674.7	+
NCU03352.7	NCU08947.7	+
NCU03352.7	NCU09873.7	+
NCU03352.7	NCU10007.7	+
NCU03352.7	NCU10051.7	-
NCU03938.7	NCU01808.7	+
NCU03938.7	NCU02475.7	+
NCU03938.7	NCU03408.7	+
NCU03938.7	NCU03651.7	+
NCU03938.7	NCU04392.7	-
NCU03938.7	NCU04569.7	+
NCU03938.7	NCU04752.7	-
NCU03938.7	NCU04874.7	-
NCU03938.7	NCU04899.7	+
NCU03938.7	NCU05627.7	+
NCU03938.7	NCU06230.7	-
NCU03938.7	NCU06382.7	+
NCU03938.7	NCU06940.7	+
NCU03938.7	NCU07953.7	+
NCU03938.7	NCU08674.7	+
NCU03938.7	NCU08947.7	+
NCU03938.7	NCU09144.7	-
NCU03938.7	NCU09873.7	+
NCU03938.7	NCU10007.7	+
NCU03938.7	NCU10051.7	-
