NCU03905.7	NCU00187.7	+
NCU03905.7	NCU00355.7	+
NCU03905.7	NCU01157.7	+
NCU03905.7	NCU01320.7	+
NCU03905.7	NCU01759.7	+
NCU03905.7	NCU02133.7	+
NCU03905.7	NCU02220.7	+
NCU03905.7	NCU02948.7	+
NCU03905.7	NCU03339.7	+
NCU03905.7	NCU03369.7	+
NCU03905.7	NCU04109.7	+
NCU03905.7	NCU04452.7	+
NCU03905.7	NCU04791.7	+
NCU03905.7	NCU05780.7	+
NCU03905.7	NCU06556.7	+
NCU03905.7	NCU07452.7	+
NCU03905.7	NCU08352.7	+
NCU03905.7	NCU09040.7	+
NCU03905.7	NCU09141.7	+
NCU03905.7	NCU09285.7	+
NCU03905.7	NCU09534.7	+
NCU03905.7	NCU09830.7	+
NCU03905.7	NCU10521.7	+
