NCU00902.7	NCU00024.7	-
NCU00902.7	NCU00026.7	-
NCU00902.7	NCU00046.7	-
NCU00902.7	NCU00052.7	-
NCU00902.7	NCU00060.7	-
NCU00902.7	NCU00102.7	+
NCU00902.7	NCU00104.7	+
NCU00902.7	NCU00130.7	+
NCU00902.7	NCU00169.7	+
NCU00902.7	NCU00175.7	+
NCU00902.7	NCU00206.7	+
NCU00902.7	NCU00209.7	-
NCU00902.7	NCU00216.7	+
NCU00902.7	NCU00225.7	+
NCU00902.7	NCU00240.7	-
NCU00902.7	NCU00258.7	+
NCU00902.7	NCU00263.7	+
NCU00902.7	NCU00285.7	+
NCU00902.7	NCU00289.7	+
NCU00902.7	NCU00290.7	+
NCU00902.7	NCU00304.7	+
NCU00902.7	NCU00309.7	+
NCU00902.7	NCU00315.7	+
NCU00902.7	NCU00321.7	+
NCU00902.7	NCU00322.7	+
NCU00902.7	NCU00326.7	+
NCU00902.7	NCU00355.7	+
NCU00902.7	NCU00365.7	-
NCU00902.7	NCU00373.7	-
NCU00902.7	NCU00385.7	+
NCU00902.7	NCU00399.7	+
NCU00902.7	NCU00405.7	+
NCU00902.7	NCU00413.7	+
NCU00902.7	NCU00431.7	+
NCU00902.7	NCU00461.7	+
NCU00902.7	NCU00463.7	+
NCU00902.7	NCU00475.7	+
NCU00902.7	NCU00486.7	-
NCU00902.7	NCU00489.7	+
NCU00902.7	NCU00499.7	+
NCU00902.7	NCU00502.7	+
NCU00902.7	NCU00536.7	+
NCU00902.7	NCU00554.7	+
NCU00902.7	NCU00567.7	+
NCU00902.7	NCU00575.7	+
NCU00902.7	NCU00585.7	+
NCU00902.7	NCU00600.7	+
NCU00902.7	NCU00629.7	+
NCU00902.7	NCU00633.7	+
NCU00902.7	NCU00634.7	+
NCU00902.7	NCU00635.7	+
NCU00902.7	NCU00636.7	+
NCU00902.7	NCU00673.7	-
NCU00902.7	NCU00673.7	+
NCU00902.7	NCU00692.7	+
NCU00902.7	NCU00695.7	+
NCU00902.7	NCU00696.7	-
NCU00902.7	NCU00706.7	+
NCU00902.7	NCU00716.7	+
NCU00902.7	NCU00729.7	+
NCU00902.7	NCU00739.7	+
NCU00902.7	NCU00743.7	+
NCU00902.7	NCU00755.7	-
NCU00902.7	NCU00762.7	+
NCU00902.7	NCU00768.7	+
NCU00902.7	NCU00782.7	+
NCU00902.7	NCU00790.7	-
NCU00902.7	NCU00801.7	+
NCU00902.7	NCU00821.7	+
NCU00902.7	NCU00828.7	+
NCU00902.7	NCU00836.7	+
NCU00902.7	NCU00873.7	+
NCU00902.7	NCU00878.7	+
NCU00902.7	NCU00884.7	+
NCU00902.7	NCU00890.7	+
NCU00902.7	NCU00899.7	-
NCU00902.7	NCU00911.7	+
NCU00902.7	NCU00915.7	+
NCU00902.7	NCU00937.7	+
NCU00902.7	NCU00951.7	+
NCU00902.7	NCU00963.7	+
NCU00902.7	NCU00979.7	+
NCU00902.7	NCU00995.7	+
NCU00902.7	NCU01007.7	+
NCU00902.7	NCU01036.7	-
NCU00902.7	NCU01050.7	+
NCU00902.7	NCU01059.7	+
NCU00902.7	NCU01066.7	+
NCU00902.7	NCU01084.7	+
NCU00902.7	NCU01107.7	+
NCU00902.7	NCU01146.7	+
NCU00902.7	NCU01172.7	+
NCU00902.7	NCU01175.7	+
NCU00902.7	NCU01181.7	+
NCU00902.7	NCU01183.7	+
NCU00902.7	NCU01195.7	-
NCU00902.7	NCU01195.7	+
NCU00902.7	NCU01219.7	+
NCU00902.7	NCU01231.7	+
NCU00902.7	NCU01234.7	+
NCU00902.7	NCU01241.7	+
NCU00902.7	NCU01258.7	+
NCU00902.7	NCU01283.7	-
NCU00902.7	NCU01283.7	+
NCU00902.7	NCU01297.7	+
NCU00902.7	NCU01300.7	+
NCU00902.7	NCU01301.7	+
NCU00902.7	NCU01312.7	-
NCU00902.7	NCU01317.7	+
NCU00902.7	NCU01319.7	-
NCU00902.7	NCU01328.7	+
NCU00902.7	NCU01331.7	-
NCU00902.7	NCU01337.7	+
NCU00902.7	NCU01382.7	+
NCU00902.7	NCU01386.7	+
NCU00902.7	NCU01391.7	-
NCU00902.7	NCU01399.7	+
NCU00902.7	NCU01414.7	+
NCU00902.7	NCU01417.7	+
NCU00902.7	NCU01418.7	+
NCU00902.7	NCU01424.7	+
NCU00902.7	NCU01430.7	+
NCU00902.7	NCU01443.7	+
NCU00902.7	NCU01451.7	+
NCU00902.7	NCU01452.7	+
NCU00902.7	NCU01478.7	+
NCU00902.7	NCU01483.7	-
NCU00902.7	NCU01483.7	+
NCU00902.7	NCU01487.7	+
NCU00902.7	NCU01504.7	-
NCU00902.7	NCU01509.7	+
NCU00902.7	NCU01510.7	+
NCU00902.7	NCU01516.7	+
NCU00902.7	NCU01528.7	+
NCU00902.7	NCU01545.7	-
NCU00902.7	NCU01545.7	+
NCU00902.7	NCU01546.7	+
NCU00902.7	NCU01555.7	+
NCU00902.7	NCU01560.7	-
NCU00902.7	NCU01560.7	+
NCU00902.7	NCU01589.7	-
NCU00902.7	NCU01589.7	+
NCU00902.7	NCU01595.7	+
NCU00902.7	NCU01629.7	+
NCU00902.7	NCU01632.7	+
NCU00902.7	NCU01648.7	+
NCU00902.7	NCU01666.7	+
NCU00902.7	NCU01689.7	+
NCU00902.7	NCU01692.7	+
NCU00902.7	NCU01697.7	+
NCU00902.7	NCU01704.7	+
NCU00902.7	NCU01720.7	+
NCU00902.7	NCU01740.7	-
