NCU00749.7	NCU00008.7	-
NCU00749.7	NCU00122.7	+
NCU00749.7	NCU00124.7	+
NCU00749.7	NCU00177.7	+
NCU00749.7	NCU00230.7	+
NCU00749.7	NCU00242.7	+
NCU00749.7	NCU00270.7	+
NCU00749.7	NCU00317.7	-
NCU00749.7	NCU00320.7	+
NCU00749.7	NCU00325.7	-
NCU00749.7	NCU00334.7	-
NCU00749.7	NCU00355.7	+
NCU00749.7	NCU00355.7	+
NCU00749.7	NCU00382.7	+
NCU00749.7	NCU00441.7	+
NCU00749.7	NCU00451.7	+
NCU00749.7	NCU00485.7	+
NCU00749.7	NCU00554.7	+
NCU00749.7	NCU00569.7	-
NCU00749.7	NCU00579.7	+
NCU00749.7	NCU00611.7	+
NCU00749.7	NCU00643.7	+
NCU00749.7	NCU00667.7	+
NCU00749.7	NCU00676.7	-
NCU00749.7	NCU00684.7	+
NCU00749.7	NCU00711.7	+
NCU00749.7	NCU00715.7	+
NCU00749.7	NCU00717.7	+
NCU00749.7	NCU00747.7	-
NCU00749.7	NCU00775.7	-
NCU00749.7	NCU00801.7	+
NCU00749.7	NCU00810.7	+
NCU00749.7	NCU00821.7	-
NCU00749.7	NCU00868.7	+
NCU00749.7	NCU00891.7	+
NCU00749.7	NCU00894.7	+
NCU00749.7	NCU00900.7	+
NCU00749.7	NCU00912.7	+
NCU00749.7	NCU00945.7	-
NCU00749.7	NCU00968.7	-
NCU00749.7	NCU00979.7	-
NCU00749.7	NCU01080.7	+
NCU00749.7	NCU01080.7	+
NCU00749.7	NCU01127.7	-
NCU00749.7	NCU01136.7	+
NCU00749.7	NCU01140.7	+
NCU00749.7	NCU01181.7	+
NCU00749.7	NCU01240.7	+
NCU00749.7	NCU01283.7	+
NCU00749.7	NCU01312.7	-
NCU00749.7	NCU01312.7	-
NCU00749.7	NCU01348.7	+
NCU00749.7	NCU01410.7	+
NCU00749.7	NCU01433.7	+
NCU00749.7	NCU01487.7	+
NCU00749.7	NCU01560.7	+
NCU00749.7	NCU01629.7	+
NCU00749.7	NCU01640.7	+
NCU00749.7	NCU01648.7	+
NCU00749.7	NCU01652.7	+
NCU00749.7	NCU01669.7	+
NCU00749.7	NCU01696.7	+
NCU00749.7	NCU01720.7	+
NCU00749.7	NCU01735.7	+
NCU00749.7	NCU01754.7	+
NCU00749.7	NCU01821.7	+
NCU00749.7	NCU01828.7	+
NCU00749.7	NCU01879.7	+
NCU00749.7	NCU01886.7	+
NCU00749.7	NCU01901.7	-
NCU00749.7	NCU01911.7	+
NCU00749.7	NCU01926.7	+
NCU00749.7	NCU01954.7	-
NCU00749.7	NCU01968.7	-
NCU00749.7	NCU02080.7	-
NCU00749.7	NCU02138.7	+
NCU00749.7	NCU02139.7	-
NCU00749.7	NCU02169.7	-
NCU00749.7	NCU02182.7	+
NCU00749.7	NCU02245.7	+
NCU00749.7	NCU02287.7	+
NCU00749.7	NCU02296.7	+
NCU00749.7	NCU02342.7	-
NCU00749.7	NCU02361.7	+
NCU00749.7	NCU02366.7	+
NCU00749.7	NCU02463.7	+
NCU00749.7	NCU02475.7	+
NCU00749.7	NCU02490.7	-
NCU00749.7	NCU02502.7	+
NCU00749.7	NCU02511.7	-
NCU00749.7	NCU02515.7	+
NCU00749.7	NCU02554.7	+
NCU00749.7	NCU02558.7	+
NCU00749.7	NCU02576.7	+
NCU00749.7	NCU02577.7	+
NCU00749.7	NCU02601.7	+
NCU00749.7	NCU02624.7	+
NCU00749.7	NCU02628.7	+
NCU00749.7	NCU02671.7	+
NCU00749.7	NCU02706.7	+
NCU00749.7	NCU02727.7	+
NCU00749.7	NCU02764.7	+
NCU00749.7	NCU02814.7	+
NCU00749.7	NCU02931.7	-
NCU00749.7	NCU02942.7	-
NCU00749.7	NCU02945.7	+
NCU00749.7	NCU03006.7	-
NCU00749.7	NCU03035.7	+
NCU00749.7	NCU03042.7	+
NCU00749.7	NCU03047.7	-
NCU00749.7	NCU03064.7	+
NCU00749.7	NCU03078.7	+
NCU00749.7	NCU03085.7	-
NCU00749.7	NCU03093.7	+
NCU00749.7	NCU03097.7	-
NCU00749.7	NCU03107.7	+
NCU00749.7	NCU03139.7	+
NCU00749.7	NCU03208.7	+
NCU00749.7	NCU03238.7	+
NCU00749.7	NCU03240.7	+
NCU00749.7	NCU03255.7	+
NCU00749.7	NCU03270.7	+
NCU00749.7	NCU03284.7	+
NCU00749.7	NCU03331.7	-
NCU00749.7	NCU03335.7	-
NCU00749.7	NCU03350.7	+
NCU00749.7	NCU03370.7	+
NCU00749.7	NCU03388.7	+
NCU00749.7	NCU03405.7	-
NCU00749.7	NCU03435.7	+
NCU00749.7	NCU03451.7	+
NCU00749.7	NCU03461.7	+
NCU00749.7	NCU03492.7	+
NCU00749.7	NCU03509.7	-
NCU00749.7	NCU03518.7	+
NCU00749.7	NCU03569.7	+
NCU00749.7	NCU03633.7	+
NCU00749.7	NCU03651.7	+
NCU00749.7	NCU03686.7	+
NCU00749.7	NCU03695.7	+
NCU00749.7	NCU03697.7	+
NCU00749.7	NCU03698.7	+
NCU00749.7	NCU03725.7	+
NCU00749.7	NCU03739.7	+
NCU00749.7	NCU03793.7	-
NCU00749.7	NCU03833.7	-
NCU00749.7	NCU03833.7	-
NCU00749.7	NCU03877.7	+
NCU00749.7	NCU03938.7	+
NCU00749.7	NCU03952.7	+
NCU00749.7	NCU04010.7	+
NCU00749.7	NCU04019.7	+
NCU00749.7	NCU04085.7	+
NCU00749.7	NCU04088.7	+
NCU00749.7	NCU04092.7	+
NCU00749.7	NCU04130.7	+
NCU00749.7	NCU04152.7	+
NCU00749.7	NCU04189.7	-
NCU00749.7	NCU04195.7	+
NCU00749.7	NCU04244.7	+
NCU00749.7	NCU04268.7	+
NCU00749.7	NCU04284.7	-
NCU00749.7	NCU04287.7	-
NCU00749.7	NCU04307.7	+
NCU00749.7	NCU04314.7	+
NCU00749.7	NCU04344.7	+
NCU00749.7	NCU04350.7	+
NCU00749.7	NCU04350.7	+
NCU00749.7	NCU04382.7	+
NCU00749.7	NCU04411.7	+
NCU00749.7	NCU04428.7	+
NCU00749.7	NCU04451.7	+
NCU00749.7	NCU04491.7	-
NCU00749.7	NCU04509.7	+
NCU00749.7	NCU04513.7	+
NCU00749.7	NCU04533.7	-
NCU00749.7	NCU04534.7	-
NCU00749.7	NCU04569.7	+
NCU00749.7	NCU04580.7	+
NCU00749.7	NCU04583.7	+
NCU00749.7	NCU04585.7	+
NCU00749.7	NCU04601.7	+
NCU00749.7	NCU04639.7	+
NCU00749.7	NCU04643.7	+
NCU00749.7	NCU04652.7	+
NCU00749.7	NCU04741.7	-
NCU00749.7	NCU04774.7	+
NCU00749.7	NCU04824.7	+
NCU00749.7	NCU04838.7	-
NCU00749.7	NCU04866.7	-
NCU00749.7	NCU04866.7	-
NCU00749.7	NCU04872.7	+
NCU00749.7	NCU04887.7	+
NCU00749.7	NCU04923.7	-
NCU00749.7	NCU04932.7	+
NCU00749.7	NCU04990.7	+
NCU00749.7	NCU05020.7	-
NCU00749.7	NCU05197.7	+
NCU00749.7	NCU05210.7	-
NCU00749.7	NCU05264.7	+
NCU00749.7	NCU05290.7	+
NCU00749.7	NCU05302.7	-
NCU00749.7	NCU05306.7	+
NCU00749.7	NCU05342.7	+
NCU00749.7	NCU05381.7	+
NCU00749.7	NCU05419.7	+
NCU00749.7	NCU05435.7	+
NCU00749.7	NCU05502.7	-
NCU00749.7	NCU05541.7	+
NCU00749.7	NCU05554.7	-
NCU00749.7	NCU05591.7	+
NCU00749.7	NCU05664.7	+
NCU00749.7	NCU05721.7	+
NCU00749.7	NCU05780.7	-
NCU00749.7	NCU05809.7	-
NCU00749.7	NCU05899.7	+
NCU00749.7	NCU05921.7	+
NCU00749.7	NCU05922.7	+
NCU00749.7	NCU05956.7	+
NCU00749.7	NCU05974.7	+
NCU00749.7	NCU05985.7	+
NCU00749.7	NCU05989.7	+
NCU00749.7	NCU06042.7	+
NCU00749.7	NCU06075.7	+
NCU00749.7	NCU06090.7	+
NCU00749.7	NCU06110.7	+
NCU00749.7	NCU06176.7	-
NCU00749.7	NCU06181.7	+
NCU00749.7	NCU06203.7	+
NCU00749.7	NCU06207.7	+
NCU00749.7	NCU06231.7	+
NCU00749.7	NCU06252.7	+
NCU00749.7	NCU06307.7	-
NCU00749.7	NCU06308.7	+
NCU00749.7	NCU06310.7	+
NCU00749.7	NCU06311.7	+
NCU00749.7	NCU06371.7	-
NCU00749.7	NCU06382.7	+
NCU00749.7	NCU06416.7	+
NCU00749.7	NCU06436.7	+
NCU00749.7	NCU06438.7	+
NCU00749.7	NCU06465.7	+
NCU00749.7	NCU06465.7	+
NCU00749.7	NCU06495.7	+
NCU00749.7	NCU06524.7	+
NCU00749.7	NCU06585.7	-
NCU00749.7	NCU06697.7	+
NCU00749.7	NCU06754.7	+
NCU00749.7	NCU06772.7	+
NCU00749.7	NCU06790.7	-
NCU00749.7	NCU06791.7	-
NCU00749.7	NCU06811.7	-
NCU00749.7	NCU06815.7	+
NCU00749.7	NCU06915.7	+
NCU00749.7	NCU06924.7	+
NCU00749.7	NCU06940.7	+
NCU00749.7	NCU06991.7	+
NCU00749.7	NCU07049.7	+
NCU00749.7	NCU07129.7	+
