NCU00340.7	NCU00040.7	+
NCU00340.7	NCU00105.7	+
NCU00340.7	NCU00138.7	-
NCU00340.7	NCU00144.7	-
NCU00340.7	NCU00153.7	+
NCU00340.7	NCU00162.7	+
NCU00340.7	NCU00170.7	+
NCU00340.7	NCU00175.7	-
NCU00340.7	NCU00177.7	+
NCU00340.7	NCU00194.7	+
NCU00340.7	NCU00209.7	-
NCU00340.7	NCU00211.7	+
NCU00340.7	NCU00225.7	+
NCU00340.7	NCU00258.7	+
NCU00340.7	NCU00265.7	+
NCU00340.7	NCU00294.7	+
NCU00340.7	NCU00303.7	+
NCU00340.7	NCU00309.7	-
NCU00340.7	NCU00315.7	+
NCU00340.7	NCU00354.7	+
NCU00340.7	NCU00373.7	-
NCU00340.7	NCU00389.7	+
NCU00340.7	NCU00413.7	+
NCU00340.7	NCU00414.7	+
NCU00340.7	NCU00422.7	+
NCU00340.7	NCU00431.7	+
NCU00340.7	NCU00440.7	-
NCU00340.7	NCU00457.7	+
NCU00340.7	NCU00464.7	+
NCU00340.7	NCU00475.7	+
NCU00340.7	NCU00489.7	+
NCU00340.7	NCU00520.7	-
NCU00340.7	NCU00521.7	+
NCU00340.7	NCU00552.7	-
NCU00340.7	NCU00556.7	+
NCU00340.7	NCU00566.7	-
NCU00340.7	NCU00575.7	+
NCU00340.7	NCU00601.7	+
NCU00340.7	NCU00618.7	+
NCU00340.7	NCU00627.7	+
NCU00340.7	NCU00633.7	-
NCU00340.7	NCU00634.7	+
NCU00340.7	NCU00669.7	+
NCU00340.7	NCU00680.7	+
NCU00340.7	NCU00692.7	+
NCU00340.7	NCU00696.7	+
NCU00340.7	NCU00720.7	+
NCU00340.7	NCU00743.7	-
NCU00340.7	NCU00746.7	+
NCU00340.7	NCU00768.7	+
NCU00340.7	NCU00775.7	+
NCU00340.7	NCU00811.7	+
NCU00340.7	NCU00812.7	+
NCU00340.7	NCU00836.7	+
NCU00340.7	NCU00867.7	-
NCU00340.7	NCU00878.7	-
NCU00340.7	NCU00881.7	+
NCU00340.7	NCU00881.7	+
NCU00340.7	NCU00894.7	+
NCU00340.7	NCU00906.7	-
NCU00340.7	NCU00911.7	+
NCU00340.7	NCU00925.7	+
NCU00340.7	NCU00938.7	+
NCU00340.7	NCU00958.7	+
NCU00340.7	NCU00971.7	+
NCU00340.7	NCU00973.7	-
NCU00340.7	NCU00977.7	+
NCU00340.7	NCU00979.7	+
NCU00340.7	NCU00995.7	+
NCU00340.7	NCU01021.7	+
NCU00340.7	NCU01065.7	-
NCU00340.7	NCU01083.7	+
NCU00340.7	NCU01098.7	+
NCU00340.7	NCU01121.7	-
NCU00340.7	NCU01121.7	+
NCU00340.7	NCU01124.7	-
NCU00340.7	NCU01145.7	+
NCU00340.7	NCU01158.7	+
NCU00340.7	NCU01183.7	-
NCU00340.7	NCU01189.7	+
NCU00340.7	NCU01191.7	+
NCU00340.7	NCU01195.7	+
NCU00340.7	NCU01221.7	+
NCU00340.7	NCU01227.7	+
NCU00340.7	NCU01249.7	+
NCU00340.7	NCU01257.7	+
NCU00340.7	NCU01290.7	+
NCU00340.7	NCU01300.7	+
NCU00340.7	NCU01317.7	+
NCU00340.7	NCU01328.7	+
NCU00340.7	NCU01331.7	+
NCU00340.7	NCU01380.7	+
NCU00340.7	NCU01382.7	+
NCU00340.7	NCU01414.7	+
NCU00340.7	NCU01452.7	+
NCU00340.7	NCU01459.7	+
NCU00340.7	NCU01504.7	+
NCU00340.7	NCU01509.7	+
NCU00340.7	NCU01524.7	+
NCU00340.7	NCU01545.7	-
NCU00340.7	NCU01545.7	+
NCU00340.7	NCU01546.7	-
NCU00340.7	NCU01552.7	+
NCU00340.7	NCU01618.7	+
NCU00340.7	NCU01633.7	+
NCU00340.7	NCU01648.7	+
NCU00340.7	NCU01675.7	+
NCU00340.7	NCU01697.7	+
NCU00340.7	NCU01752.7	+
NCU00340.7	NCU01754.7	-
NCU00340.7	NCU01772.7	-
NCU00340.7	NCU01776.7	+
NCU00340.7	NCU01786.7	+
NCU00340.7	NCU01793.7	+
NCU00340.7	NCU01824.7	-
NCU00340.7	NCU01826.7	-
NCU00340.7	NCU01855.7	+
NCU00340.7	NCU01894.7	+
NCU00340.7	NCU01949.7	+
NCU00340.7	NCU01966.7	+
NCU00340.7	NCU02003.7	+
NCU00340.7	NCU02004.7	+
NCU00340.7	NCU02046.7	+
