NCU09974.7	NCU00006.7	-
NCU09974.7	NCU00019.7	-
NCU09974.7	NCU00059.7	+
NCU09974.7	NCU00079.7	-
NCU09974.7	NCU00083.7	-
NCU09974.7	NCU00117.7	-
NCU09974.7	NCU00142.7	-
NCU09974.7	NCU00155.7	-
NCU09974.7	NCU00188.7	-
NCU09974.7	NCU00205.7	-
NCU09974.7	NCU00223.7	-
NCU09974.7	NCU00247.7	+
NCU09974.7	NCU00248.7	+
NCU09974.7	NCU00250.7	+
NCU09974.7	NCU00265.7	+
NCU09974.7	NCU00281.7	+
NCU09974.7	NCU00320.7	-
NCU09974.7	NCU00322.7	+
NCU09974.7	NCU00332.7	+
NCU09974.7	NCU00340.7	-
NCU09974.7	NCU00352.7	-
NCU09974.7	NCU00357.7	-
NCU09974.7	NCU00373.7	-
NCU09974.7	NCU00392.7	-
NCU09974.7	NCU00415.7	-
NCU09974.7	NCU00432.7	-
NCU09974.7	NCU00447.7	-
NCU09974.7	NCU00459.7	-
NCU09974.7	NCU00478.7	-
NCU09974.7	NCU00492.7	-
NCU09974.7	NCU00501.7	-
NCU09974.7	NCU00538.7	-
NCU09974.7	NCU00550.7	-
NCU09974.7	NCU00552.7	+
NCU09974.7	NCU00568.7	+
NCU09974.7	NCU00585.7	+
NCU09974.7	NCU00586.7	+
NCU09974.7	NCU00611.7	-
NCU09974.7	NCU00622.7	-
NCU09974.7	NCU00631.7	-
NCU09974.7	NCU00632.7	-
NCU09974.7	NCU00636.7	+
NCU09974.7	NCU00692.7	+
NCU09974.7	NCU00712.7	-
NCU09974.7	NCU00720.7	+
NCU09974.7	NCU00766.7	+
NCU09974.7	NCU00793.7	-
NCU09974.7	NCU00797.7	+
NCU09974.7	NCU00798.7	+
NCU09974.7	NCU00832.7	-
NCU09974.7	NCU00838.7	+
NCU09974.7	NCU00899.7	-
NCU09974.7	NCU00906.7	-
NCU09974.7	NCU00911.7	-
NCU09974.7	NCU00912.7	-
NCU09974.7	NCU00914.7	-
NCU09974.7	NCU00949.7	-
NCU09974.7	NCU00962.7	-
NCU09974.7	NCU00983.7	-
NCU09974.7	NCU00992.7	+
NCU09974.7	NCU01036.7	-
NCU09974.7	NCU01039.7	-
NCU09974.7	NCU01068.7	+
NCU09974.7	NCU01104.7	+
NCU09974.7	NCU01107.7	+
NCU09974.7	NCU01119.7	-
NCU09974.7	NCU01122.7	-
NCU09974.7	NCU01189.7	-
NCU09974.7	NCU01208.7	-
NCU09974.7	NCU01238.7	-
NCU09974.7	NCU01241.7	-
NCU09974.7	NCU01252.7	-
NCU09974.7	NCU01266.7	-
NCU09974.7	NCU01267.7	-
NCU09974.7	NCU01271.7	-
NCU09974.7	NCU01289.7	+
NCU09974.7	NCU01323.7	-
NCU09974.7	NCU01362.7	-
NCU09974.7	NCU01378.7	-
NCU09974.7	NCU01379.7	-
NCU09974.7	NCU01391.7	+
NCU09974.7	NCU01435.7	-
NCU09974.7	NCU01440.7	-
NCU09974.7	NCU01487.7	+
NCU09974.7	NCU01498.7	-
NCU09974.7	NCU01510.7	+
NCU09974.7	NCU01522.7	-
NCU09974.7	NCU01538.7	+
NCU09974.7	NCU01554.7	-
NCU09974.7	NCU01555.7	+
NCU09974.7	NCU01606.7	+
NCU09974.7	NCU01632.7	-
NCU09974.7	NCU01642.7	-
NCU09974.7	NCU01656.7	-
NCU09974.7	NCU01680.7	-
NCU09974.7	NCU01731.7	-
NCU09974.7	NCU01754.7	+
NCU09974.7	NCU01814.7	-
NCU09974.7	NCU01835.7	+
NCU09974.7	NCU01845.7	+
NCU09974.7	NCU01856.7	-
NCU09974.7	NCU01871.7	+
NCU09974.7	NCU01891.7	+
NCU09974.7	NCU01911.7	-
NCU09974.7	NCU01916.7	-
NCU09974.7	NCU01924.7	-
NCU09974.7	NCU01936.7	-
NCU09974.7	NCU01944.7	-
NCU09974.7	NCU01953.7	-
NCU09974.7	NCU01956.7	-
NCU09974.7	NCU01957.7	-
NCU09974.7	NCU01973.7	-
NCU09974.7	NCU01976.7	-
NCU09974.7	NCU01993.7	-
NCU09974.7	NCU02002.7	-
NCU09974.7	NCU02008.7	+
NCU09974.7	NCU02015.7	-
NCU09974.7	NCU02022.7	+
NCU09974.7	NCU02035.7	+
NCU09974.7	NCU02036.7	-
NCU09974.7	NCU02038.7	+
NCU09974.7	NCU02042.7	+
NCU09974.7	NCU02046.7	-
NCU09974.7	NCU02048.7	-
NCU09974.7	NCU02049.7	-
