NCU00340.7	NCU00515.7	+
NCU00340.7	NCU01065.7	-
NCU00340.7	NCU01065.7	-
NCU00340.7	NCU01297.7	-
NCU00340.7	NCU01724.7	+
NCU00340.7	NCU01724.7	+
NCU00340.7	NCU02109.7	+
NCU00340.7	NCU02259.7	+
NCU00340.7	NCU02259.7	+
NCU00340.7	NCU02500.7	-
NCU00340.7	NCU02532.7	+
NCU00340.7	NCU02919.7	+
NCU00340.7	NCU02923.7	+
NCU00340.7	NCU02930.7	+
NCU00340.7	NCU02988.7	+
NCU00340.7	NCU02988.7	+
NCU00340.7	NCU03171.7	-
NCU00340.7	NCU03500.7	+
NCU00340.7	NCU03530.7	-
NCU00340.7	NCU04088.7	+
NCU00340.7	NCU04416.7	+
NCU00340.7	NCU04416.7	+
NCU00340.7	NCU04533.7	+
NCU00340.7	NCU04603.7	+
NCU00340.7	NCU04603.7	+
NCU00340.7	NCU04931.7	+
NCU00340.7	NCU04931.7	+
NCU00340.7	NCU05236.7	+
NCU00340.7	NCU05236.7	+
NCU00340.7	NCU05521.7	+
NCU00340.7	NCU05768.7	+
NCU00340.7	NCU05768.7	+
NCU00340.7	NCU05888.7	-
NCU00340.7	NCU06249.7	-
NCU00340.7	NCU06358.7	-
NCU00340.7	NCU07027.7	+
NCU00340.7	NCU07166.7	+
NCU00340.7	NCU07222.7	+
NCU00340.7	NCU07222.7	+
NCU00340.7	NCU07318.7	-
NCU00340.7	NCU07449.7	+
NCU00340.7	NCU07523.7	-
NCU00340.7	NCU07598.7	+
NCU00340.7	NCU07784.7	+
NCU00340.7	NCU07784.7	+
NCU00340.7	NCU08055.7	+
NCU00340.7	NCU08332.7	+
NCU00340.7	NCU08457.7	-
NCU00340.7	NCU08457.7	-
NCU00340.7	NCU08487.7	+
NCU00340.7	NCU08691.7	+
NCU00340.7	NCU08691.7	+
NCU00340.7	NCU08791.7	+
NCU00340.7	NCU08812.7	+
NCU00340.7	NCU09345.7	-
NCU00340.7	NCU09345.7	-
