NCU03725.7	NCU00144.7	-
NCU03725.7	NCU00247.7	-
NCU03725.7	NCU00248.7	-
NCU03725.7	NCU00283.7	-
NCU03725.7	NCU00289.7	-
NCU03725.7	NCU00306.7	-
NCU03725.7	NCU00357.7	-
NCU03725.7	NCU00358.7	-
NCU03725.7	NCU00520.7	-
NCU03725.7	NCU00522.7	-
NCU03725.7	NCU00574.7	-
NCU03725.7	NCU00576.7	-
NCU03725.7	NCU00595.7	-
NCU03725.7	NCU00644.7	-
NCU03725.7	NCU00684.7	-
NCU03725.7	NCU00697.7	-
NCU03725.7	NCU00716.7	-
NCU03725.7	NCU00866.7	-
NCU03725.7	NCU00867.7	-
NCU03725.7	NCU00868.7	-
NCU03725.7	NCU00915.7	-
NCU03725.7	NCU00960.7	-
NCU03725.7	NCU00980.7	-
NCU03725.7	NCU01080.7	-
NCU03725.7	NCU01180.7	-
NCU03725.7	NCU01294.7	-
NCU03725.7	NCU01298.7	-
NCU03725.7	NCU01369.7	-
NCU03725.7	NCU01422.7	-
NCU03725.7	NCU01428.7	-
NCU03725.7	NCU01487.7	-
NCU03725.7	NCU01504.7	-
NCU03725.7	NCU01529.7	-
NCU03725.7	NCU01530.7	-
NCU03725.7	NCU01538.7	-
NCU03725.7	NCU01546.7	-
NCU03725.7	NCU01640.7	-
NCU03725.7	NCU01748.7	-
NCU03725.7	NCU01750.7	-
NCU03725.7	NCU01754.7	-
NCU03725.7	NCU01807.7	-
NCU03725.7	NCU01808.7	-
NCU03725.7	NCU01816.7	-
NCU03725.7	NCU01844.7	-
NCU03725.7	NCU01845.7	-
NCU03725.7	NCU01870.7	-
NCU03725.7	NCU01871.7	-
NCU03725.7	NCU01872.7	-
NCU03725.7	NCU01873.7	-
NCU03725.7	NCU01882.7	-
NCU03725.7	NCU01886.7	-
NCU03725.7	NCU01916.7	-
NCU03725.7	NCU01922.7	-
NCU03725.7	NCU01923.7	-
NCU03725.7	NCU01924.7	-
NCU03725.7	NCU01926.7	-
NCU03725.7	NCU02074.7	-
NCU03725.7	NCU02080.7	-
NCU03725.7	NCU02084.7	-
NCU03725.7	NCU02096.7	-
NCU03725.7	NCU02099.7	-
NCU03725.7	NCU02128.7	-
NCU03725.7	NCU02182.7	-
NCU03725.7	NCU02191.7	-
NCU03725.7	NCU02193.7	-
NCU03725.7	NCU02194.7	-
NCU03725.7	NCU02244.7	-
NCU03725.7	NCU02305.7	-
NCU03725.7	NCU02475.7	-
NCU03725.7	NCU02504.7	-
NCU03725.7	NCU02549.7	-
NCU03725.7	NCU02560.7	-
NCU03725.7	NCU02573.7	-
NCU03725.7	NCU02575.7	-
NCU03725.7	NCU02623.7	-
NCU03725.7	NCU02624.7	-
NCU03725.7	NCU02630.7	-
NCU03725.7	NCU02665.7	-
NCU03725.7	NCU02672.7	-
NCU03725.7	NCU02727.7	-
NCU03725.7	NCU02773.7	-
NCU03725.7	NCU02798.7	-
NCU03725.7	NCU02854.7	-
NCU03725.7	NCU02875.7	-
NCU03725.7	NCU02883.7	-
NCU03725.7	NCU03070.7	-
NCU03725.7	NCU03117.7	-
NCU03725.7	NCU03135.7	-
NCU03725.7	NCU03145.7	-
NCU03725.7	NCU03197.7	-
NCU03725.7	NCU03208.7	-
NCU03725.7	NCU03257.7	-
