NCU08807.7	NCU00009.7	+
NCU08807.7	NCU00023.7	-
NCU08807.7	NCU00078.7	-
NCU08807.7	NCU00088.7	+
NCU08807.7	NCU00102.7	+
NCU08807.7	NCU00130.7	-
NCU08807.7	NCU00169.7	-
NCU08807.7	NCU00194.7	+
NCU08807.7	NCU00202.7	+
NCU08807.7	NCU00206.7	-
NCU08807.7	NCU00211.7	-
NCU08807.7	NCU00253.7	-
NCU08807.7	NCU00263.7	-
NCU08807.7	NCU00263.7	+
NCU08807.7	NCU00265.7	-
NCU08807.7	NCU00265.7	+
NCU08807.7	NCU00299.7	-
NCU08807.7	NCU00299.7	+
NCU08807.7	NCU00315.7	-
NCU08807.7	NCU00326.7	-
NCU08807.7	NCU00355.7	+
NCU08807.7	NCU00373.7	-
NCU08807.7	NCU00399.7	+
NCU08807.7	NCU00413.7	-
NCU08807.7	NCU00430.7	+
NCU08807.7	NCU00449.7	-
NCU08807.7	NCU00467.7	+
NCU08807.7	NCU00477.7	+
NCU08807.7	NCU00496.7	-
NCU08807.7	NCU00499.7	+
NCU08807.7	NCU00549.7	-
NCU08807.7	NCU00607.7	+
NCU08807.7	NCU00608.7	-
NCU08807.7	NCU00627.7	+
NCU08807.7	NCU00628.7	+
NCU08807.7	NCU00634.7	-
NCU08807.7	NCU00673.7	+
NCU08807.7	NCU00682.7	+
NCU08807.7	NCU00706.7	-
NCU08807.7	NCU00710.7	-
NCU08807.7	NCU00721.7	-
NCU08807.7	NCU00721.7	+
NCU08807.7	NCU00744.7	-
NCU08807.7	NCU00762.7	-
NCU08807.7	NCU00777.7	+
NCU08807.7	NCU00813.7	-
NCU08807.7	NCU00821.7	-
NCU08807.7	NCU00821.7	+
NCU08807.7	NCU00828.7	-
NCU08807.7	NCU00836.7	-
NCU08807.7	NCU00866.7	+
NCU08807.7	NCU00881.7	-
NCU08807.7	NCU00890.7	-
NCU08807.7	NCU00911.7	-
NCU08807.7	NCU00930.7	-
NCU08807.7	NCU00943.7	-
NCU08807.7	NCU00943.7	+
NCU08807.7	NCU00951.7	+
NCU08807.7	NCU00955.7	+
NCU08807.7	NCU00972.7	-
NCU08807.7	NCU00979.7	-
NCU08807.7	NCU00988.7	-
NCU08807.7	NCU00995.7	-
NCU08807.7	NCU00995.7	+
NCU08807.7	NCU01049.7	-
NCU08807.7	NCU01050.7	-
NCU08807.7	NCU01053.7	-
NCU08807.7	NCU01055.7	-
NCU08807.7	NCU01057.7	-
NCU08807.7	NCU01065.7	+
NCU08807.7	NCU01076.7	-
NCU08807.7	NCU01107.7	+
NCU08807.7	NCU01140.7	-
NCU08807.7	NCU01173.7	+
NCU08807.7	NCU01181.7	-
NCU08807.7	NCU01181.7	+
NCU08807.7	NCU01240.7	+
NCU08807.7	NCU01272.7	+
NCU08807.7	NCU01275.7	-
NCU08807.7	NCU01283.7	+
NCU08807.7	NCU01320.7	-
NCU08807.7	NCU01341.7	-
NCU08807.7	NCU01381.7	+
NCU08807.7	NCU01414.7	+
NCU08807.7	NCU01449.7	-
NCU08807.7	NCU01449.7	+
NCU08807.7	NCU01483.7	+
NCU08807.7	NCU01510.7	+
NCU08807.7	NCU01511.7	+
NCU08807.7	NCU01517.7	-
NCU08807.7	NCU01517.7	+
NCU08807.7	NCU01545.7	+
NCU08807.7	NCU01555.7	+
NCU08807.7	NCU01633.7	-
NCU08807.7	NCU01633.7	+
NCU08807.7	NCU01640.7	+
NCU08807.7	NCU01652.7	-
NCU08807.7	NCU01667.7	+
NCU08807.7	NCU01704.7	-
NCU08807.7	NCU01720.7	+
NCU08807.7	NCU01752.7	+
NCU08807.7	NCU01754.7	-
NCU08807.7	NCU01754.7	+
NCU08807.7	NCU01808.7	-
NCU08807.7	NCU01827.7	-
NCU08807.7	NCU01861.7	+
NCU08807.7	NCU01871.7	+
NCU08807.7	NCU01881.7	+
NCU08807.7	NCU01949.7	-
NCU08807.7	NCU01970.7	-
NCU08807.7	NCU01985.7	-
NCU08807.7	NCU02005.7	-
NCU08807.7	NCU02009.7	-
NCU08807.7	NCU02010.7	+
NCU08807.7	NCU02059.7	-
NCU08807.7	NCU02075.7	-
NCU08807.7	NCU02080.7	+
NCU08807.7	NCU02108.7	+
NCU08807.7	NCU02109.7	+
NCU08807.7	NCU02116.7	+
NCU08807.7	NCU02124.7	+
NCU08807.7	NCU02138.7	-
NCU08807.7	NCU02184.7	-
NCU08807.7	NCU02184.7	+
NCU08807.7	NCU02189.7	-
NCU08807.7	NCU02193.7	-
NCU08807.7	NCU02219.7	-
NCU08807.7	NCU02224.7	+
NCU08807.7	NCU02240.7	-
NCU08807.7	NCU02250.7	-
NCU08807.7	NCU02273.7	+
NCU08807.7	NCU02328.7	+
NCU08807.7	NCU02343.7	+
NCU08807.7	NCU02344.7	-
NCU08807.7	NCU02361.7	+
NCU08807.7	NCU02390.7	+
NCU08807.7	NCU02397.7	+
NCU08807.7	NCU02430.7	+
NCU08807.7	NCU02447.7	-
NCU08807.7	NCU02455.7	-
NCU08807.7	NCU02480.7	+
NCU08807.7	NCU02549.7	-
NCU08807.7	NCU02580.7	+
NCU08807.7	NCU02583.7	-
NCU08807.7	NCU02583.7	+
NCU08807.7	NCU02588.7	+
NCU08807.7	NCU02596.7	-
NCU08807.7	NCU02596.7	+
NCU08807.7	NCU02599.7	+
NCU08807.7	NCU02616.7	+
NCU08807.7	NCU02627.7	+
NCU08807.7	NCU02681.7	-
NCU08807.7	NCU02727.7	+
NCU08807.7	NCU02765.7	+
NCU08807.7	NCU02773.7	+
NCU08807.7	NCU02797.7	+
NCU08807.7	NCU02834.7	+
NCU08807.7	NCU02855.7	-
NCU08807.7	NCU02904.7	-
NCU08807.7	NCU02904.7	+
NCU08807.7	NCU02916.7	-
NCU08807.7	NCU02967.7	-
NCU08807.7	NCU03010.7	+
NCU08807.7	NCU03033.7	+
NCU08807.7	NCU03036.7	-
NCU08807.7	NCU03064.7	+
NCU08807.7	NCU03125.7	+
NCU08807.7	NCU03129.7	+
NCU08807.7	NCU03130.7	+
NCU08807.7	NCU03141.7	+
NCU08807.7	NCU03151.7	-
NCU08807.7	NCU03152.7	+
NCU08807.7	NCU03166.7	+
NCU08807.7	NCU03181.7	-
