NCU06971.7	NCU00130.7	
NCU06971.7	NCU00283.7	
NCU06971.7	NCU00291.7	
NCU06971.7	NCU00292.7	
NCU06971.7	NCU00506.7	
NCU06971.7	NCU00709.7	
NCU06971.7	NCU00710.7	
NCU06971.7	NCU00891.7	
NCU06971.7	NCU00892.7	
NCU06971.7	NCU00988.7	
NCU06971.7	NCU00989.7	
NCU06971.7	NCU00999.7	
NCU06971.7	NCU01000.7	
NCU06971.7	NCU01138.7	
NCU06971.7	NCU01140.7	
NCU06971.7	NCU01430.7	
NCU06971.7	NCU01754.7	
NCU06971.7	NCU01900.7	
NCU06971.7	NCU01944.7	
NCU06971.7	NCU02056.7	
NCU06971.7	NCU02057.7	
NCU06971.7	NCU02128.7	
NCU06971.7	NCU02136.7	
NCU06971.7	NCU02342.7	
NCU06971.7	NCU02343.7	
NCU06971.7	NCU02855.7	
NCU06971.7	NCU03013.7	
NCU06971.7	NCU03014.7	
NCU06971.7	NCU03322.7	
NCU06971.7	NCU03725.7	
NCU06971.7	NCU03857.7	
NCU06971.7	NCU04265.7	
NCU06971.7	NCU04266.7	
NCU06971.7	NCU04276.7	
NCU06971.7	NCU04298.7	
NCU06971.7	NCU04400.7	
NCU06971.7	NCU04401.7	
NCU06971.7	NCU04411.7	
NCU06971.7	NCU04412.7	
NCU06971.7	NCU04537.7	
NCU06971.7	NCU04720.7	
NCU06971.7	NCU04870.7	
NCU06971.7	NCU04910.7	
NCU06971.7	NCU05159.7	
NCU06971.7	NCU05350.7	
NCU06971.7	NCU06034.7	
NCU06971.7	NCU06035.7	
NCU06971.7	NCU06061.7	
NCU06971.7	NCU06138.7	
NCU06971.7	NCU06143.7	
NCU06971.7	NCU06230.7	
NCU06971.7	NCU06383.7	
NCU06971.7	NCU06384.7	
NCU06971.7	NCU06490.7	
NCU06971.7	NCU06491.7	
NCU06971.7	NCU06524.7	
NCU06971.7	NCU06663.7	
NCU06971.7	NCU07221.7	
NCU06971.7	NCU07225.7	
NCU06971.7	NCU07510.7	
NCU06971.7	NCU07705.7	
NCU06971.7	NCU08114.7	
NCU06971.7	NCU08115.7	
NCU06971.7	NCU08189.7	
NCU06971.7	NCU08384.7	
NCU06971.7	NCU08541.7	
NCU06971.7	NCU08542.7	
NCU06971.7	NCU08752.7	
NCU06971.7	NCU08805.7	
NCU06971.7	NCU09264.7	
NCU06971.7	NCU09265.7	
NCU06971.7	NCU09294.7	
NCU06971.7	NCU09295.7	
NCU06971.7	NCU09582.7	
NCU06971.7	NCU09652.7	
NCU06971.7	NCU09705.7	
NCU06971.7	NCU10039.7	
NCU06971.7	NCU10056.7	
NCU06971.7	NCU10106.7	
NCU06971.7	NCU10107.7	
NCU06971.7	NCU10110.7	
NCU06971.7	NCU11290.7	
NCU06971.7	NCU11353.7	
NCU06971.7	NCU16529.7	
NCU07705.7	NCU00006.7	
NCU07705.7	NCU00007.7	
NCU07705.7	NCU00082.7	
NCU07705.7	NCU00083.7	
NCU07705.7	NCU00130.7	
NCU07705.7	NCU00142.7	
NCU07705.7	NCU00152.7	
NCU07705.7	NCU00153.7	
NCU07705.7	NCU00195.7	
NCU07705.7	NCU00196.7	
NCU07705.7	NCU00206.7	
NCU07705.7	NCU00207.7	
NCU07705.7	NCU00268.7	
NCU07705.7	NCU00269.7	
NCU07705.7	NCU00283.7	
NCU07705.7	NCU00319.7	
NCU07705.7	NCU00320.7	
NCU07705.7	NCU00326.7	
NCU07705.7	NCU00327.7	
NCU07705.7	NCU00373.7	
NCU07705.7	NCU00441.7	
NCU07705.7	NCU00442.7	
NCU07705.7	NCU00446.7	
NCU07705.7	NCU00509.7	
NCU07705.7	NCU00510.7	
NCU07705.7	NCU00512.7	
NCU07705.7	NCU00573.7	
NCU07705.7	NCU00574.7	
NCU07705.7	NCU00575.7	
NCU07705.7	NCU00587.7	
NCU07705.7	NCU00589.7	
NCU07705.7	NCU00627.7	
NCU07705.7	NCU00628.7	
NCU07705.7	NCU00629.7	
NCU07705.7	NCU00633.7	
NCU07705.7	NCU00634.7	
NCU07705.7	NCU00665.7	
NCU07705.7	NCU00666.7	
NCU07705.7	NCU00676.7	
NCU07705.7	NCU00725.7	
NCU07705.7	NCU00726.7	
NCU07705.7	NCU00732.7	
NCU07705.7	NCU00749.7	
NCU07705.7	NCU00751.7	
NCU07705.7	NCU00753.7	
NCU07705.7	NCU00754.7	
NCU07705.7	NCU00759.7	
NCU07705.7	NCU00760.7	
NCU07705.7	NCU00761.7	
NCU07705.7	NCU00762.7	
NCU07705.7	NCU00784.7	
NCU07705.7	NCU00801.7	
NCU07705.7	NCU00811.7	
NCU07705.7	NCU00812.7	
NCU07705.7	NCU00836.7	
NCU07705.7	NCU00906.7	
NCU07705.7	NCU00907.7	
NCU07705.7	NCU00911.7	
NCU07705.7	NCU00938.7	
NCU07705.7	NCU00939.7	
NCU07705.7	NCU00940.7	
NCU07705.7	NCU00944.7	
NCU07705.7	NCU00959.7	
NCU07705.7	NCU01007.7	
NCU07705.7	NCU01008.7	
NCU07705.7	NCU01032.7	
NCU07705.7	NCU01049.7	
NCU07705.7	NCU01050.7	
NCU07705.7	NCU01050.7	
NCU07705.7	NCU01059.7	
NCU07705.7	NCU01060.7	
NCU07705.7	NCU01154.7	
