NCU08042.7	NCU00023.7	+
NCU08042.7	NCU00023.7	+
NCU08042.7	NCU00130.7	+
NCU08042.7	NCU00130.7	+
NCU08042.7	NCU00162.7	+
NCU08042.7	NCU00168.7	-
NCU08042.7	NCU00169.7	+
NCU08042.7	NCU00169.7	+
NCU08042.7	NCU00175.7	-
NCU08042.7	NCU00175.7	-
NCU08042.7	NCU00206.7	+
NCU08042.7	NCU00206.7	+
NCU08042.7	NCU00258.7	-
NCU08042.7	NCU00296.7	+
NCU08042.7	NCU00315.7	-
NCU08042.7	NCU00326.7	+
NCU08042.7	NCU00399.7	-
NCU08042.7	NCU00413.7	-
NCU08042.7	NCU00414.7	+
NCU08042.7	NCU00449.7	+
NCU08042.7	NCU00449.7	+
NCU08042.7	NCU00464.7	-
NCU08042.7	NCU00475.7	-
NCU08042.7	NCU00489.7	-
NCU08042.7	NCU00542.7	+
NCU08042.7	NCU00552.7	+
NCU08042.7	NCU00554.7	+
NCU08042.7	NCU00554.7	+
NCU08042.7	NCU00575.7	+
NCU08042.7	NCU00591.7	-
NCU08042.7	NCU00631.7	+
NCU08042.7	NCU00633.7	+
NCU08042.7	NCU00634.7	-
NCU08042.7	NCU00669.7	+
NCU08042.7	NCU00680.7	-
NCU08042.7	NCU00695.7	-
NCU08042.7	NCU00706.7	-
NCU08042.7	NCU00710.7	+
NCU08042.7	NCU00710.7	+
NCU08042.7	NCU00716.7	-
NCU08042.7	NCU00721.7	-
NCU08042.7	NCU00722.7	+
NCU08042.7	NCU00723.7	+
NCU08042.7	NCU00757.7	+
NCU08042.7	NCU00761.7	+
NCU08042.7	NCU00761.7	+
NCU08042.7	NCU00762.7	+
NCU08042.7	NCU00762.7	+
NCU08042.7	NCU00763.7	+
NCU08042.7	NCU00763.7	+
NCU08042.7	NCU00764.7	+
NCU08042.7	NCU00764.7	+
NCU08042.7	NCU00800.7	+
NCU08042.7	NCU00800.7	+
NCU08042.7	NCU00801.7	+
NCU08042.7	NCU00801.7	+
NCU08042.7	NCU00809.7	+
NCU08042.7	NCU00810.7	+
NCU08042.7	NCU00812.7	+
NCU08042.7	NCU00813.7	+
NCU08042.7	NCU00813.7	+
NCU08042.7	NCU00818.7	+
NCU08042.7	NCU00821.7	-
NCU08042.7	NCU00828.7	-
NCU08042.7	NCU00836.7	+
NCU08042.7	NCU00836.7	+
NCU08042.7	NCU00870.7	+
NCU08042.7	NCU00870.7	+
NCU08042.7	NCU00871.7	+
NCU08042.7	NCU00871.7	+
NCU08042.7	NCU00890.7	+
NCU08042.7	NCU00890.7	+
NCU08042.7	NCU00891.7	+
NCU08042.7	NCU00943.7	-
NCU08042.7	NCU00944.7	+
NCU08042.7	NCU00957.7	+
NCU08042.7	NCU00965.7	+
NCU08042.7	NCU00968.7	+
NCU08042.7	NCU00971.7	-
NCU08042.7	NCU00972.7	+
NCU08042.7	NCU00972.7	+
NCU08042.7	NCU00979.7	-
NCU08042.7	NCU01013.7	+
NCU08042.7	NCU01045.7	+
NCU08042.7	NCU01049.7	+
NCU08042.7	NCU01049.7	+
NCU08042.7	NCU01050.7	+
NCU08042.7	NCU01050.7	+
NCU08042.7	NCU01052.7	+
NCU08042.7	NCU01057.7	+
NCU08042.7	NCU01059.7	+
NCU08042.7	NCU01063.7	-
NCU08042.7	NCU01068.7	+
NCU08042.7	NCU01075.7	+
NCU08042.7	NCU01075.7	+
NCU08042.7	NCU01076.7	+
NCU08042.7	NCU01076.7	+
NCU08042.7	NCU01077.7	+
NCU08042.7	NCU01077.7	+
NCU08042.7	NCU01078.7	+
NCU08042.7	NCU01132.7	+
NCU08042.7	NCU01148.7	+
NCU08042.7	NCU01195.7	+
NCU08042.7	NCU01196.7	+
NCU08042.7	NCU01221.7	-
NCU08042.7	NCU01231.7	-
NCU08042.7	NCU01271.7	+
NCU08042.7	NCU01279.7	-
NCU08042.7	NCU01279.7	-
NCU08042.7	NCU01299.7	+
NCU08042.7	NCU01317.7	-
NCU08042.7	NCU01320.7	+
NCU08042.7	NCU01331.7	+
NCU08042.7	NCU01331.7	-
NCU08042.7	NCU01353.7	+
NCU08042.7	NCU01364.7	+
NCU08042.7	NCU01402.7	-
NCU08042.7	NCU01402.7	-
NCU08042.7	NCU01420.7	+
NCU08042.7	NCU01430.7	+
NCU08042.7	NCU01452.7	-
NCU08042.7	NCU01483.7	-
NCU08042.7	NCU01483.7	-
NCU08042.7	NCU01496.7	+
NCU08042.7	NCU01504.7	-
NCU08042.7	NCU01552.7	-
NCU08042.7	NCU01648.7	+
NCU08042.7	NCU01692.7	+
NCU08042.7	NCU01741.7	+
NCU08042.7	NCU01750.7	-
NCU08042.7	NCU01752.7	+
NCU08042.7	NCU01753.7	+
NCU08042.7	NCU01776.7	-
NCU08042.7	NCU01777.7	+
NCU08042.7	NCU01786.7	+
NCU08042.7	NCU01794.7	+
NCU08042.7	NCU01827.7	-
NCU08042.7	NCU01830.7	+
NCU08042.7	NCU01853.7	-
NCU08042.7	NCU01853.7	-
NCU08042.7	NCU01856.7	+
NCU08042.7	NCU01861.7	-
NCU08042.7	NCU01900.7	+
NCU08042.7	NCU01948.7	-
NCU08042.7	NCU01949.7	-
NCU08042.7	NCU01966.7	-
NCU08042.7	NCU01983.7	+
NCU08042.7	NCU02008.7	+
NCU08042.7	NCU02009.7	+
NCU08042.7	NCU02009.7	+
NCU08042.7	NCU02059.7	+
NCU08042.7	NCU02059.7	+
NCU08042.7	NCU02060.7	+
NCU08042.7	NCU02075.7	-
NCU08042.7	NCU02097.7	+
NCU08042.7	NCU02098.7	-
NCU08042.7	NCU02126.7	-
NCU08042.7	NCU02127.7	-
NCU08042.7	NCU02138.7	+
NCU08042.7	NCU02165.7	+
NCU08042.7	NCU02167.7	+
NCU08042.7	NCU02181.7	-
NCU08042.7	NCU02209.7	-
NCU08042.7	NCU02240.7	+
NCU08042.7	NCU02240.7	+
NCU08042.7	NCU02287.7	-
NCU08042.7	NCU02287.7	-
NCU08042.7	NCU02328.7	-
NCU08042.7	NCU02344.7	+
NCU08042.7	NCU02344.7	+
NCU08042.7	NCU02361.7	-
NCU08042.7	NCU02380.7	+
NCU08042.7	NCU02423.7	+
NCU08042.7	NCU02423.7	+
NCU08042.7	NCU02424.7	+
NCU08042.7	NCU02455.7	+
NCU08042.7	NCU02482.7	+
NCU08042.7	NCU02485.7	+
NCU08042.7	NCU02490.7	+
NCU08042.7	NCU02509.7	-
NCU08042.7	NCU02512.7	-
NCU08042.7	NCU02579.7	-
NCU08042.7	NCU02579.7	-
NCU08042.7	NCU02594.7	+
NCU08042.7	NCU02602.7	-
NCU08042.7	NCU02625.7	+
NCU08042.7	NCU02657.7	+
NCU08042.7	NCU02671.7	-
NCU08042.7	NCU02681.7	+
NCU08042.7	NCU02707.7	-
NCU08042.7	NCU02719.7	-
NCU08042.7	NCU02730.7	+
NCU08042.7	NCU02744.7	-
NCU08042.7	NCU02765.7	+
NCU08042.7	NCU02785.7	+
NCU08042.7	NCU02791.7	+
NCU08042.7	NCU02850.7	+
NCU08042.7	NCU02850.7	+
NCU08042.7	NCU02855.7	+
NCU08042.7	NCU02855.7	+
NCU08042.7	NCU02887.7	+
NCU08042.7	NCU02904.7	+
NCU08042.7	NCU02905.7	-
NCU08042.7	NCU02915.7	+
NCU08042.7	NCU02915.7	+
NCU08042.7	NCU02916.7	+
NCU08042.7	NCU02916.7	+
NCU08042.7	NCU02936.7	-
NCU08042.7	NCU02948.7	+
NCU08042.7	NCU02954.7	+
NCU08042.7	NCU03038.7	-
NCU08042.7	NCU03076.7	-
NCU08042.7	NCU03083.7	+
NCU08042.7	NCU03083.7	+
NCU08042.7	NCU03086.7	+
NCU08042.7	NCU03102.7	-
NCU08042.7	NCU03117.7	+
NCU08042.7	NCU03131.7	+
NCU08042.7	NCU03148.7	-
NCU08042.7	NCU03150.7	-
NCU08042.7	NCU03152.7	+
NCU08042.7	NCU03179.7	+
NCU08042.7	NCU03180.7	+
NCU08042.7	NCU03180.7	+
NCU08042.7	NCU03181.7	+
NCU08042.7	NCU03181.7	+
NCU08042.7	NCU03253.7	+
NCU08042.7	NCU03302.7	-
NCU08042.7	NCU03305.7	+
NCU08042.7	NCU03318.7	-
NCU08042.7	NCU03319.7	+
NCU08042.7	NCU03322.7	+
NCU08042.7	NCU03322.7	+
NCU08042.7	NCU03325.7	-
NCU08042.7	NCU03328.7	+
NCU08042.7	NCU03328.7	+
NCU08042.7	NCU03329.7	+
NCU08042.7	NCU03329.7	+
NCU08042.7	NCU03350.7	+
NCU08042.7	NCU03352.7	-
NCU08042.7	NCU03364.7	+
NCU08042.7	NCU03370.7	-
NCU08042.7	NCU03393.7	-
NCU08042.7	NCU03433.7	+
NCU08042.7	NCU03433.7	+
NCU08042.7	NCU03534.7	+
NCU08042.7	NCU03536.7	+
NCU08042.7	NCU03545.7	+
NCU08042.7	NCU03565.7	-
NCU08042.7	NCU03635.7	-
NCU08042.7	NCU03639.7	+
NCU08042.7	NCU03643.7	-
NCU08042.7	NCU03648.7	-
NCU08042.7	NCU03675.7	+
NCU08042.7	NCU03703.7	-
NCU08042.7	NCU03725.7	+
NCU08042.7	NCU03725.7	+
NCU08042.7	NCU03735.7	-
NCU08042.7	NCU03738.7	-
NCU08042.7	NCU03757.7	-
NCU08042.7	NCU03761.7	-
NCU08042.7	NCU03806.7	-
NCU08042.7	NCU03813.7	+
NCU08042.7	NCU03813.7	+
NCU08042.7	NCU03868.7	+
NCU08042.7	NCU03873.7	+
NCU08042.7	NCU03897.7	+
NCU08042.7	NCU03913.7	-
NCU08042.7	NCU03963.7	+
NCU08042.7	NCU03963.7	+
NCU08042.7	NCU03982.7	+
